STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
48,157,672302,9225,+29.643444,-095.632349
48,157,672400,8751,+29.671327,-095.633595
48,157,672500,7458,+29.686014,-095.655085
48,157,672601,10258,+29.695951,-095.675741
48,157,672602,6332,+29.685125,-095.674012
48,157,672701,14078,+29.669341,-095.660272
48,157,672702,6942,+29.642354,-095.668628
48,157,672800,8069,+29.623613,-095.669814
48,157,672900,28537,+29.688473,-095.720114
48,157,673001,8459,+29.743615,-095.760762
48,157,673002,7617,+29.722203,-095.741465
48,157,673003,12920,+29.715388,-095.759845
48,157,673101,33201,+29.737525,-095.810495
48,157,673102,15344,+29.718367,-095.789395
48,157,673200,5677,+29.730942,-095.897784
48,157,673300,4699,+29.659521,-095.916097
48,157,673400,14932,+29.645037,-095.779185
48,157,673500,8541,+29.640333,-095.733722
48,157,673600,6966,+29.615025,-095.731101
48,157,673700,2209,+29.621304,-095.708198
48,157,673800,9342,+29.589146,-095.697372
48,157,673901,8763,+29.593473,-095.668174
48,157,673902,5679,+29.593153,-095.649302
48,157,674000,7972,+29.585098,-095.618829
48,157,674100,6922,+29.579736,-095.599773
48,157,674200,5600,+29.572276,-095.624651
48,157,674300,8794,+29.566022,-095.577796
48,157,674400,10074,+29.555398,-095.606785
48,157,674501,6603,+29.527256,-095.534857
48,157,674502,16767,+29.491156,-095.505923
48,157,674601,3762,+29.555656,-095.680158
48,157,674602,7641,+29.548807,-095.662548
48,157,674603,5999,+29.542642,-095.691205
48,157,674604,4607,+29.548953,-095.717177
48,157,674700,11165,+29.569036,-095.717104
48,157,674800,5645,+29.566092,-095.770798
48,157,674900,5543,+29.588108,-095.772836
48,157,675000,3224,+29.563792,-095.795774
48,157,675100,9099,+29.550587,-095.778812
48,157,675200,5623,+29.548470,-095.800382
48,157,675300,6679,+29.549083,-095.819434
48,157,675400,6298,+29.511237,-095.860132
48,157,675500,11151,+29.515150,-095.743622
48,157,675600,5808,+29.396567,-095.741056
48,157,675700,6808,+29.401128,-095.849069
48,157,675800,3392,+29.530125,-095.989355
48,159,950100,5385,+33.155682,-095.216568
48,159,950200,2763,+33.179723,-095.223213
48,159,950300,2457,+33.000882,-095.238786
48,161,000100,5357,+31.762082,-096.158436
48,161,000200,1231,+31.724881,-096.152086
48,161,000300,1212,+31.722064,-096.167691
48,161,000400,2343,+31.801076,-096.395272
48,161,000600,4938,+31.623543,-096.240576
48,161,000700,3139,+31.628092,-096.281121
48,161,000900,1596,+31.640255,-095.949006
48,163,950100,6200,+28.923110,-099.051623
48,163,950200,6343,+28.898604,-099.110044
48,163,950300,4674,+28.671542,-099.177870
48,165,950100,3511,+32.932880,-102.566824
48,165,950200,8643,+32.717434,-102.699283
48,165,950300,5372,+32.717252,-102.652432
48,167,720100,5874,+29.541702,-095.211160
48,167,720200,4465,+29.515863,-095.185399
48,167,720301,2268,+29.519937,-095.199799
48,167,720302,7004,+29.499231,-095.213591
48,167,720400,5923,+29.490960,-095.198981
48,167,720501,4268,+29.497370,-095.146260
48,167,720502,9546,+29.486568,-095.119519
48,167,720503,14007,+29.483519,-095.144427
48,167,720600,11205,+29.447594,-095.100194
48,167,720700,9369,+29.494615,-095.095078
48,167,720800,3648,+29.467680,-095.070347
48,167,720900,5513,+29.456028,-095.061884
48,167,721000,1858,+29.460184,-095.026442
48,167,721100,10440,+29.474246,-095.037410
48,167,721201,17172,+29.514756,-095.050830
48,167,721202,3126,+29.505694,-095.025925
48,167,721300,4699,+29.517912,-095.082352
48,167,721400,7164,+29.533776,-095.050405
48,167,721500,6767,+29.543620,-095.055007
48,167,721600,1900,+29.522546,-095.004081
48,167,721700,7937,+29.503754,-094.985480
48,167,721800,4540,+29.489461,-094.932121
48,167,721900,8613,+29.407910,-094.988347
48,167,722001,5486,+29.413881,-094.921185
48,167,722002,3377,+29.401727,-094.930863
48,167,722100,6627,+29.402320,-094.908748
48,167,722200,3116,+29.390989,-094.900921
48,167,722300,7335,+29.389621,-094.923486
48,167,722600,2097,+29.388112,-094.963387
48,167,722700,4200,+29.384996,-094.990376
48,167,722800,2538,+29.364611,-094.964844
48,167,722900,2608,+29.363875,-094.979973
48,167,723000,3319,+29.373315,-094.983959
48,167,723100,3216,+29.389116,-095.008576
48,167,723200,3362,+29.365018,-095.019780
48,167,723300,5457,+29.392075,-095.074976
48,167,723400,6706,+29.400509,-095.122856
48,167,723501,1021,+29.355817,-095.072523
48,167,723502,8883,+29.362309,-095.117513
48,167,723600,4306,+29.339052,-095.034277
48,167,723700,2170,+29.344885,-094.995712
48,167,723800,4098,+29.327313,-094.942194
48,167,723900,2417,+29.458726,-094.621394
48,167,724000,2393,+29.302849,-094.827091
48,167,724101,1241,+29.290486,-094.792940
48,167,724200,2748,+29.315935,-094.770787
48,167,724300,3104,+29.306870,-094.780110
48,167,724400,3312,+29.298935,-094.784277
48,167,724500,849,+29.304259,-094.793265
48,167,724600,1793,+29.297615,-094.810010
48,167,724700,1916,+29.294399,-094.800108
48,167,724800,1622,+29.291632,-094.792794
48,167,724900,1910,+29.286570,-094.801175
48,167,725000,2262,+29.283136,-094.808217
48,167,725100,1886,+29.291440,-094.808972
48,167,725200,1661,+29.289604,-094.823534
48,167,725300,1898,+29.287177,-094.824236
48,167,725400,3906,+29.281808,-094.820810
48,167,725500,1118,+29.276345,-094.817720
48,167,725600,3097,+29.266881,-094.834555
48,167,725700,2214,+29.264857,-094.843115
48,167,725800,3081,+29.276607,-094.842247
48,167,725900,2214,+29.252236,-094.863637
48,167,726000,1566,+29.247759,-094.893596
48,167,726100,2935,+29.175813,-094.995698
48,167,726200,2938,+29.373272,-094.947006
48,167,990000,0,+29.317408,-094.727419
48,169,950100,6461,+33.198856,-101.385674
48,171,950100,3899,+30.273839,-098.748913
48,171,950200,3991,+30.250703,-099.169632
48,171,950300,7104,+30.302365,-098.889709
48,171,950400,6092,+30.271106,-098.849749
48,171,950500,3751,+30.240165,-098.909451
48,173,950100,1226,+31.851318,-101.514268
48,175,960100,4054,+28.739972,-097.312348
48,175,960200,3156,+28.658033,-097.444853
48,177,000100,3103,+29.652059,-097.383745
48,177,000200,4874,+29.520727,-097.437626
48,177,000300,3520,+29.508877,-097.442094
48,177,000400,2114,+29.509383,-097.455568
48,177,000500,3681,+29.309881,-097.750783
48,177,000600,2515,+29.346699,-097.542773
48,179,950100,4538,+35.452669,-100.830184
48,179,950300,4325,+35.560145,-100.960340
48,179,950400,4877,+35.554436,-100.976400
48,179,950500,2771,+35.545693,-100.956224
48,179,950600,2190,+35.534717,-100.949993
48,179,950700,2175,+35.536298,-100.975677
48,179,950800,1659,+35.522661,-100.971951
48,181,000101,4708,+33.663262,-096.443691
48,181,000102,3056,+33.554916,-096.434404
48,181,000200,2280,+33.756999,-096.512513
48,181,000302,4469,+33.776605,-096.656559
48,181,000303,4478,+33.832178,-096.703079
48,181,000304,3369,+33.804529,-096.846469
48,181,000400,2861,+33.765494,-096.569158
48,181,000501,3689,+33.764778,-096.546386
48,181,000502,1304,+33.753240,-096.546923
48,181,000600,3516,+33.722684,-096.521271
48,181,000700,3971,+33.738805,-096.545774
48,181,000800,5596,+33.747041,-096.575127
48,181,000901,3591,+33.722665,-096.600816
48,181,000902,6542,+33.672819,-096.611815
48,181,001101,4196,+33.643340,-096.677497
48,181,001102,6928,+33.659469,-096.894194
48,181,001200,5892,+33.651411,-096.626751
48,181,001300,3725,+33.637478,-096.629275
48,181,001400,5521,+33.655090,-096.587337
48,181,001500,6419,+33.626996,-096.592216
48,181,001700,4816,+33.621392,-096.624308
48,181,001801,6016,+33.532601,-096.583451
48,181,001802,4767,+33.479004,-096.465317
48,181,001803,5580,+33.428062,-096.587534
48,181,001900,10515,+33.520128,-096.785450
48,181,002000,3072,+33.634798,-096.605411
48,183,000200,5448,+32.532844,-094.714907
48,183,000300,4944,+32.522485,-094.727796
48,183,000401,3412,+32.553362,-094.748576
48,183,000402,3499,+32.524881,-094.747530
48,183,000501,4801,+32.524157,-094.767669
48,183,000502,4420,+32.510505,-094.766712
48,183,000600,7209,+32.543234,-094.781603
48,183,000700,5420,+32.530023,-094.799020
48,183,000800,7018,+32.520346,-094.811304
48,183,000900,3143,+32.498002,-094.783163
48,183,001000,2672,+32.508394,-094.726236
48,183,001100,4643,+32.493821,-094.726526
48,183,001200,3022,+32.478672,-094.722607
48,183,001300,4847,+32.477598,-094.736523
48,183,001400,4013,+32.468938,-094.742690
48,183,001500,4934,+32.464279,-094.720459
48,183,010100,5997,+32.589692,-094.773976
48,183,010200,7841,+32.534829,-094.914267
48,183,010301,5023,+32.553752,-094.813131
48,183,010302,5525,+32.529506,-094.847193
48,183,010400,8417,+32.428152,-094.927266
48,183,010500,4873,+32.390084,-094.694362
48,183,010600,5674,+32.386716,-094.843780
48,183,010700,4929,+32.389190,-094.874785
48,183,980000,6,+32.385275,-094.714305
48,185,180101,4397,+30.359346,-096.072030
48,185,180102,4012,+30.281871,-095.879975
48,185,180200,6660,+30.394977,-096.035224
48,185,180301,4934,+30.627189,-096.055882
48,185,180302,3675,+30.708723,-095.910409
48,185,180400,2926,+30.291924,-096.078517
48,187,210100,4463,+29.582703,-097.957041
48,187,210200,4528,+29.582238,-097.973061
48,187,210300,6221,+29.566721,-097.974533
48,187,210400,3843,+29.571008,-097.942750
48,187,210504,5708,+29.615401,-097.970682
48,187,210505,4949,+29.816146,-097.907201
48,187,210506,2744,+29.726492,-097.867693
48,187,210507,4920,+29.664789,-098.054104
48,187,210508,2662,+29.711314,-097.978690
48,187,210603,1980,+29.577837,-098.141576
48,187,210604,7557,+29.609732,-098.206166
48,187,210606,3179,+29.614517,-098.046772
48,187,210607,8024,+29.666087,-098.109597
48,187,210608,3811,+29.657509,-098.081771
48,187,210705,2997,+29.560607,-098.259172
48,187,210706,4688,+29.561445,-098.275667
48,187,210707,4254,+29.578720,-098.289676
48,187,210708,6396,+29.575352,-098.251127
48,187,210709,4516,+29.586815,-098.277847
48,187,210710,3509,+29.577694,-098.270543
48,187,210711,3235,+29.595728,-098.263176
48,187,210712,4496,+29.585857,-098.253801
48,187,210713,4462,+29.608545,-098.249994
48,187,210714,6472,+29.578289,-098.227413
48,187,210801,5052,+29.539872,-097.986335
48,187,210803,3830,+29.447344,-098.038966
48,187,210804,4029,+29.540279,-098.122465
48,187,210901,5413,+29.515589,-097.852518
48,187,210902,3595,+29.557753,-097.912798
48,189,950100,5108,+34.195159,-101.696297
48,189,950200,4415,+34.205757,-101.715886
48,189,950300,6685,+34.197221,-101.741443
48,189,950400,4792,+34.190722,-101.728586
48,189,950500,3270,+34.188165,-101.712246
48,189,950600,4828,+34.188086,-101.729630
48,189,950700,3063,+34.065927,-101.864447
48,189,950800,1430,+33.875417,-101.603690
48,189,950900,2682,+33.851663,-101.859660
48,191,950500,3353,+34.658133,-100.604341
48,193,950100,2646,+31.946570,-098.043900
48,193,950200,2422,+31.641803,-098.131026
48,193,950300,3449,+31.703116,-098.118736
48,195,950100,1774,+36.273891,-101.416689
48,195,950300,3839,+36.186223,-101.207380
48,197,950100,4139,+34.283002,-099.694647
48,199,030100,3682,+30.308296,-094.594727
48,199,030200,5609,+30.154317,-094.365764
48,199,030300,10130,+30.327530,-094.294809
48,199,030400,2378,+30.376540,-094.314468
48,199,030501,4462,+30.281533,-094.212293
48,199,030502,8191,+30.238711,-094.202891
48,199,030600,3297,+30.223855,-094.175697
48,199,030700,3793,+30.336820,-094.166790
48,199,030800,4706,+30.349294,-094.192769
48,199,030900,4233,+30.396537,-094.191794
48,199,031000,4154,+30.435939,-094.194258
48,201,100000,4690,+29.758011,-095.360752
48,201,210100,9652,+29.764166,-095.355027
48,201,210400,5328,+29.785839,-095.360713
48,201,210500,4882,+29.795368,-095.359064
48,201,210600,5497,+29.806507,-095.364918
48,201,210700,2485,+29.806882,-095.354508
48,201,210800,2753,+29.788107,-095.345521
48,201,210900,1620,+29.803550,-095.331165
48,201,211000,2039,+29.796747,-095.331759
48,201,211100,6004,+29.787008,-095.332701
48,201,211200,2831,+29.796742,-095.320699
48,201,211300,5046,+29.775993,-095.329256
48,201,211400,3690,+29.768744,-095.324840
48,201,211500,6907,+29.768872,-095.298848
48,201,211600,2811,+29.781141,-095.310796
48,201,211700,3886,+29.798780,-095.311284
48,201,211900,5225,+29.783691,-095.299808
48,201,212300,5381,+29.778080,-095.356482
48,201,212400,3216,+29.780281,-095.297261
48,201,212500,3610,+29.760962,-095.273701
48,201,220100,2097,+29.816413,-095.343980
48,201,220200,3030,+29.816900,-095.364598
48,201,220300,4509,+29.824735,-095.366215
48,201,220400,5021,+29.833183,-095.366743
48,201,220500,4288,+29.838132,-095.380968
48,201,220600,3894,+29.841375,-095.366991
48,201,220700,6317,+29.834814,-095.348960
48,201,220800,3289,+29.829913,-095.338794
48,201,220900,1852,+29.846721,-095.338179
48,201,221000,4037,+29.858347,-095.345373
48,201,221100,3598,+29.858138,-095.355552
48,201,221200,5994,+29.864342,-095.372639
48,201,221300,8593,+29.852879,-095.372822
48,201,221400,6137,+29.853643,-095.392437
48,201,221500,8259,+29.865223,-095.396690
48,201,221600,9217,+29.884281,-095.400387
48,201,221700,8245,+29.882034,-095.379671
48,201,221800,4285,+29.883151,-095.359723
48,201,221900,4888,+29.880314,-095.348827
48,201,222000,2507,+29.869360,-095.337580
48,201,222100,5621,+29.880251,-095.336342
48,201,222200,3726,+29.892714,-095.322585
48,201,222300,4512,+29.896412,-095.344911
48,201,222401,3701,+29.900503,-095.397202
48,201,222402,5906,+29.909332,-095.389387
48,201,222501,2860,+29.928093,-095.405041
48,201,222502,4025,+29.923882,-095.391848
48,201,222503,6614,+29.921993,-095.402536
48,201,222600,4947,+29.935117,-095.401017
48,201,222700,5175,+29.934899,-095.314728
48,201,222800,3561,+29.912242,-095.364330
48,201,222900,7848,+29.910978,-095.341829
48,201,223001,3591,+29.906224,-095.318373
48,201,223002,3985,+29.905729,-095.328400
48,201,223100,2111,+29.925407,-095.311310
48,201,230100,1705,+29.816470,-095.329238
48,201,230200,5054,+29.821872,-095.307032
48,201,230300,1803,+29.835154,-095.312301
48,201,230400,3719,+29.829990,-095.326186
48,201,230500,4174,+29.849364,-095.328249
48,201,230600,2572,+29.844728,-095.310216
48,201,230700,2651,+29.852698,-095.309262
48,201,230800,2805,+29.838756,-095.293880
48,201,230900,4231,+29.820331,-095.281254
48,201,231000,4282,+29.840395,-095.278518
48,201,231100,4729,+29.840280,-095.255949
48,201,231200,6698,+29.854290,-095.249509
48,201,231300,4254,+29.853747,-095.274249
48,201,231400,2379,+29.861641,-095.289435
48,201,231500,2706,+29.859700,-095.296741
48,201,231600,2822,+29.862638,-095.306720
48,201,231700,3867,+29.878614,-095.318143
48,201,231800,2764,+29.877756,-095.306564
48,201,231900,6292,+29.881723,-095.286765
48,201,232000,4050,+29.898910,-095.285236
48,201,232100,2869,+29.903983,-095.306117
48,201,232200,9437,+29.929916,-095.275455
48,201,232301,8913,+29.869026,-095.220637
48,201,232302,9020,+29.855086,-095.201744
48,201,232401,7415,+29.824008,-095.191970
48,201,232402,3714,+29.812179,-095.188485
48,201,232403,4165,+29.811972,-095.199410
48,201,232500,3135,+29.803573,-095.241696
48,201,232600,3000,+29.779056,-095.242569
48,201,232701,7235,+29.781798,-095.223793
48,201,232702,5217,+29.780821,-095.217035
48,201,232800,5201,+29.786772,-095.203157
48,201,232900,7254,+29.797784,-095.192998
48,201,233001,3133,+29.796607,-095.183319
48,201,233002,3932,+29.800433,-095.170479
48,201,233003,2235,+29.793917,-095.171559
48,201,233101,4107,+29.786525,-095.177737
48,201,233102,6676,+29.780907,-095.165225
48,201,233103,5164,+29.777012,-095.176049
48,201,233200,6232,+29.780858,-095.191871
48,201,233300,4818,+29.764133,-095.210706
48,201,233400,2757,+29.770460,-095.242377
48,201,233500,7796,+29.763298,-095.239670
48,201,233600,2127,+29.741540,-095.258071
48,201,233701,5245,+29.739156,-095.245196
48,201,233702,3000,+29.739043,-095.235877
48,201,233703,2656,+29.746363,-095.224287
48,201,240100,3557,+29.947376,-095.403235
48,201,240400,6394,+29.981432,-095.375889
48,201,240501,5418,+29.955690,-095.394537
48,201,240502,5594,+29.948884,-095.392618
48,201,240600,2657,+29.950553,-095.401840
48,201,240701,13642,+30.006672,-095.413835
48,201,240702,10524,+29.978135,-095.408050
48,201,240801,5157,+30.028665,-095.419001
48,201,240802,3912,+30.029623,-095.378724
48,201,240901,8671,+30.017577,-095.315774
48,201,240902,11756,+30.015783,-095.295269
48,201,241000,8317,+30.041430,-095.339865
48,201,241101,4542,+30.062773,-095.386337
48,201,241102,11643,+30.051746,-095.365190
48,201,241103,4298,+30.047444,-095.380635
48,201,241200,6931,+30.046503,-095.395908
48,201,241300,10947,+30.069201,-095.424038
48,201,241400,7931,+30.080757,-095.401895
48,201,241500,9146,+29.963273,-095.303430
48,201,250100,7865,+29.967231,-095.260103
48,201,250200,8428,+29.945738,-095.261162
48,201,250301,8587,+29.948193,-095.231284
48,201,250302,9742,+29.973603,-095.208384
48,201,250401,12134,+29.987047,-095.176710
48,201,250402,13962,+29.984102,-095.164395
48,201,250500,5510,+29.993652,-095.192090
48,201,250600,7606,+29.990967,-095.258754
48,201,250701,5373,+30.010239,-095.201304
48,201,250702,4563,+30.003888,-095.180267
48,201,250800,8129,+30.013579,-095.162735
48,201,250900,8569,+30.048955,-095.154314
48,201,251000,2774,+30.041025,-095.192591
48,201,251100,7400,+30.039931,-095.232449
48,201,251200,5584,+30.058584,-095.221123
48,201,251300,7159,+30.058846,-095.200367
48,201,251401,2446,+30.080540,-095.190870
48,201,251402,5924,+30.073529,-095.200554
48,201,251501,4807,+30.078244,-095.168925
48,201,251502,9419,+30.061805,-095.174281
48,201,251503,2264,+30.073611,-095.185371
48,201,251600,5750,+30.096797,-095.116929
48,201,251700,8069,+30.028414,-095.099003
48,201,251800,1847,+29.964989,-095.026354
48,201,251901,9353,+29.948640,-095.095167
48,201,251902,4778,+29.916256,-095.085119
48,201,252000,11296,+29.927119,-095.176229
48,201,252100,1720,+29.880421,-095.141634
48,201,252200,7944,+29.834808,-095.156358
48,201,252301,8862,+29.795211,-095.151687
48,201,252302,11443,+29.804761,-095.143873
48,201,252400,6976,+29.784380,-095.143021
48,201,252500,4325,+29.774324,-095.121566
48,201,252600,7552,+29.799440,-095.109772
48,201,252700,4163,+29.910711,-095.042802
48,201,252800,5882,+29.865688,-095.043717
48,201,252900,7768,+29.818150,-095.053306
48,201,253000,3888,+29.814180,-095.020547
48,201,253100,8439,+29.815431,-094.983234
48,201,253200,9429,+29.786631,-094.961911
48,201,253300,3428,+29.775280,-095.040783
48,201,253400,724,+29.758677,-095.025572
48,201,253500,8382,+29.775171,-095.001144
48,201,253600,5002,+29.761991,-094.990738
48,201,253700,5227,+29.760810,-094.970525
48,201,253800,7717,+29.764104,-094.948150
48,201,253900,4416,+29.746733,-094.939808
48,201,254000,3594,+29.735403,-094.943517
48,201,254100,5141,+29.744075,-094.957528
48,201,254200,3052,+29.728912,-094.964276
48,201,254300,4917,+29.742392,-094.971452
48,201,254400,3253,+29.725327,-094.976010
48,201,254500,2356,+29.733083,-094.999441
