state,county,tract,travel.time.to.work_less than 10 minutes,travel.time.to.work_10 to 14 minutes,travel.time.to.work_15 to 19 minutes,travel.time.to.work_20 to 24 minutes,travel.time.to.work_25 to 29 minutes,travel.time.to.work_30 to 34 minutes,travel.time.to.work_35 to 44 minutes,travel.time.to.work_45 to 59 minutes,travel.time.to.work_60 minutes or more
48,141,000110,270,980,1245,6680,1445,16920,2585,2975,6960
48,141,000111,,,,,,,,,
48,141,000112,,,,,,,,,
48,141,000204,975,2120,6035,8180,2025,12150,3165,,5730
48,141,000205,,,,,,,,,
48,141,000206,560,955,2520,8550,2075,13020,2730,5040,5460
48,141,000207,,,,,,,,,
48,141,000208,410,515,2325,7990,2225,13590,2355,1665,2040
48,141,000301,,,,,,,,,
48,141,000302,460,2010,2780,9340,2875,20370,1090,1340,4560
48,141,000401,,,,,,,,,
48,141,000403,,,,,,,,,
48,141,000404,145,1100,845,5160,800,13860,635,1755,1950
48,141,000600,,,,,,,,,
48,141,000800,935,2400,7575,13800,1300,4920,2400,2565,8820
48,141,000900,,,,,,,,,
48,141,001001,,,,,,,,,
48,141,001002,,,,,,,,,
48,141,001104,2360,6310,10060,18495,9600,7200,4010,3800,4590
48,141,001107,2115,3800,8775,16120,4700,16000,6980,7025,13820
48,141,001109,735,3035,5900,8220,3400,8940,5260,1035,2940
48,141,001110,1175,5260,6425,7200,4530,11370,4595,3275,11760
48,141,001111,,,,,,,,,
48,141,001112,1160,3320,5970,8215,1775,12360,3380,3535,4830
48,141,001113,,,,,,,,,
48,141,001114,1955,3090,6705,7660,3375,7860,2370,2970,4090
48,141,001115,,,,,,,,,
48,141,001201,1070,4590,6810,4860,6010,5460,2040,3555,
48,141,001202,700,5015,4535,9940,3550,7740,6320,2005,8520
48,141,001203,,,,,,,,,
48,141,001301,,,,,,,,,
48,141,001302,,,,,,,,,
48,141,001400,,,,,,,,,
48,141,001501,,,,,,,,,
48,141,001502,1855,3205,3755,2220,1300,1110,,,
48,141,001600,,,,,,,,,
48,141,001700,,,,,,,,,
48,141,001800,,,,,,,,,
48,141,001900,,,,,,,,,
48,141,002000,,,,,,,,,
48,141,002100,,,,,,,,,
48,141,002201,,,,,,,,,
48,141,002202,,,,,,,,,
48,141,002300,,,,,,,,,
48,141,002400,540,3605,3060,4860,2375,4800,,2165,6660
48,141,002500,,,,,,,,,
48,141,002600,,,,,,,,,
48,141,002800,480,2410,6750,5820,2975,9450,1300,2180,5880
48,141,002900,,,,,,,,,
48,141,003000,460,1570,3180,5845,2250,9090,2370,4140,5890
48,141,003100,270,600,3240,4740,1675,4650,,,4425
48,141,003200,,,,,,,,,
48,141,003300,,,,,,,,,
48,141,003402,,,,,,,,,
48,141,003403,,,,,,,,,
48,141,003404,,,,,,,,,
48,141,003501,,,,,,,,,
48,141,003502,,,,,,,,,
48,141,003601,,,,,,,,,
48,141,003602,,,,,,,,,
48,141,003701,,,,,,,,,
48,141,003702,,,,,,,,,
48,141,003801,,,,,,,,,
48,141,003803,405,1415,5480,5070,2300,5250,1085,830,4050
48,141,003804,,,,,,,,,
48,141,003901,,,,,,,,,
48,141,003902,820,1310,2555,3420,605,2850,1115,1035,3580
48,141,003903,395,2680,7395,5970,1850,11880,2380,1580,7980
48,141,004002,1605,4515,5445,19780,7295,15840,4640,10035,9330
48,141,004003,,,,,,,,,
48,141,004004,295,2730,9270,5920,3275,9960,3060,2340,5790
48,141,004103,,,,,,,,,
48,141,004104,,,,,,,,,
48,141,004105,,,,,,,,,
48,141,004106,,,,,,,,,
48,141,004107,,,,,,,,,
48,141,004201,1325,3390,7000,8180,2375,5700,1680,3960,6265
48,141,004202,925,4885,9880,8400,2550,4860,1855,4005,2640
48,141,004303,,,,,,,,,
48,141,004307,1960,4080,5350,7340,4925,4620,9865,6480,11860
48,141,004309,,,,,,,,,
48,141,004310,,,,,,,,,
48,141,004311,,,,,,,,,
48,141,004312,,,,,,,,,
48,141,004313,,,,,,,,,
48,141,004314,1715,3050,8655,7340,5025,16230,3425,2070,8200
48,141,004316,,,,,,,,,
48,141,004317,,,,,,,,,
48,141,004318,,,,,,,,,
48,141,004319,1655,3730,6875,10420,3700,17190,7770,2765,21845
48,141,004320,595,2770,3270,6740,3445,7470,2450,5310,5630
48,141,010101,,,,,,,,,
48,141,010102,,,,,,,,,
48,141,010103,2865,2070,2625,2580,700,3360,815,,
48,141,010203,775,1070,3000,1740,2225,5280,6515,3075,2710
48,141,010207,595,2170,2955,10340,4600,21870,9775,9900,28160
48,141,010210,610,1790,6920,22900,5650,30360,3375,3465,5400
48,141,010211,325,550,2925,6890,6025,8460,2225,2890,9965
48,141,010212,830,2230,5965,17880,5425,24120,1735,4060,4665
48,141,010213,890,4130,7685,7940,6675,16965,17845,10230,5220
48,141,010214,,,,,,,,,
48,141,010215,1985,2580,7365,12600,5975,25830,12815,10715,7110
48,141,010216,1705,5765,12795,15240,2350,11130,5450,4995,7100
48,141,010217,530,2585,4545,14060,5450,11640,9670,2250,4320
48,141,010218,160,1560,2985,7200,3200,9570,3240,4785,10610
48,141,010219,810,4850,7620,14540,9875,18810,11855,14185,6950
48,141,010220,605,1805,3975,5180,4175,4380,3740,2515,15900
48,141,010221,2310,3990,5300,5200,3140,14490,2375,3525,1440
48,141,010222,,,,,,,,,
48,141,010303,930,3160,3290,8420,2075,9030,1820,3170,5690
48,141,010307,,,,,,,,,
48,141,010311,1205,4935,9630,16215,6940,9270,4960,5195,11580
48,141,010312,505,3475,5895,8830,6650,4740,3385,2430,6165
48,141,010316,675,4300,5715,7740,3125,5160,1505,3915,8820
48,141,010317,,,,,,,,,
48,141,010319,,,,,,,,,
48,141,010322,,,,,,,,,
48,141,010323,,,,,,,,,
48,141,010324,2020,5720,16930,12405,6655,27570,7570,3960,18990
48,141,010325,860,5430,11630,10840,7200,7800,6675,11695,8940
48,141,010326,1175,4490,5925,6460,3960,9360,7330,3705,3950
48,141,010327,,,,,,,,,
48,141,010328,810,2400,4620,10360,2675,4770,5640,7340,15740
48,141,010329,1300,1670,3495,8980,5525,10530,2290,8055,8575
48,141,010330,1725,5860,12235,13955,14730,30600,9495,15570,30875
48,141,010331,2300,2910,17760,19430,8390,29190,10545,25655,9580
48,141,010332,1065,560,5085,12360,3325,13770,12870,12185,15150
48,141,010333,415,1780,1370,4000,3550,13410,6125,1935,11540
48,141,010334,270,1965,3765,4480,4125,6180,2690,1600,8760
48,141,010335,,,,,,,,,
48,141,010336,1710,5275,8010,11000,6200,13640,1360,4725,25995
48,141,010337,,,,,,,,,
48,141,010338,1190,5740,4395,14380,9250,20730,3440,3600,6480
48,141,010339,515,2000,2415,10060,6475,15810,4870,5935,13295
48,141,010340,,,,,,,,,
48,141,010341,2295,8470,15915,40395,38475,63840,25015,39080,16115
48,141,010342,1425,7830,11120,28300,15850,35310,13515,18805,31595
48,141,010343,,,,,,,,,
48,141,010344,375,780,1155,3740,1900,9570,5385,5715,3000
48,141,010345,1630,2080,8535,7620,3600,8160,8865,3445,4020
48,141,010346,505,1320,6330,6480,3860,9090,2930,2295,5480
48,141,010347,,,,,,,,,
48,141,010401,135,1975,4605,8860,6070,9570,2465,10250,9180
48,141,010404,335,900,3585,7345,5950,10770,2610,11865,11670
48,141,010405,515,450,2970,6080,4400,15420,9435,13365,13780
48,141,010406,350,1285,1335,1780,1925,11010,4670,5855,8910
48,141,010407,525,330,1500,3020,4100,16530,12605,9990,20745
48,141,010408,740,3205,2875,6120,3975,5790,3880,,10400
48,141,010409,425,3880,6230,9200,3150,11370,4750,6300,15320
48,141,010501,,,,,,,,,
48,141,010502,,,,,,,,,
48,141,010504,300,450,945,1080,,4410,2770,1330,7140
48,141,010505,,,,,,,,,
48,141,010506,885,885,2145,860,2575,8730,3030,2365,20830
48,141,010600,,,,,,,,,
48,141,980000,,,,,,,,,
48,143,950100,420,780,3170,6615,2325,7720,3760,2310,15715
48,143,950201,1945,2510,4050,3290,750,3180,1780,4160,6780
48,143,950202,3255,7405,10145,8920,1400,5220,3160,8990,8115
48,143,950300,2565,3135,9675,12840,1100,8460,5440,1250,11745
48,143,950400,5205,6130,2970,4860,,3750,1175,5160,16425
48,143,950500,,,,,,,,,
48,143,950600,,,,,,,,,
48,143,950700,735,530,1390,3985,1375,2340,810,3715,14020
48,145,000200,220,370,990,3700,1635,10230,4155,3130,1410
48,145,000300,,,,,,,,,
48,145,000400,,,,,,,,,
48,145,000500,360,1690,1680,2300,1875,5345,2300,6755,7495
48,145,000700,1260,1150,1035,960,2050,6450,3860,7360,7065
48,145,000800,,,,,,,,,
48,147,950100,1225,690,1535,3580,2150,4730,1970,3015,18725
48,147,950300,715,1500,2835,3810,1675,5915,1730,2130,11070
48,147,950401,,,,,,,,,
48,147,950402,2055,6180,2370,3220,3125,5340,4845,7780,3765
48,147,950500,600,1250,1650,2800,1425,2550,2280,4295,13335
48,147,950600,,,,,,,,,
48,147,950701,1090,460,1395,4400,2350,6120,7055,12020,25585
48,147,950702,1005,1465,810,1960,2350,9540,6210,11605,17985
48,147,950800,770,1840,3875,3280,690,7260,5910,7570,27030
48,149,970100,235,1610,2065,2095,1300,2700,1670,795,4820
48,149,970200,490,1830,3315,3920,1250,3270,2185,540,6405
48,149,970300,,,,,,,,,
48,149,970400,1265,3660,8010,2930,1950,3900,1960,2650,14365
48,149,970500,,,,,,,,,
48,149,970600,3910,3190,3315,3990,3910,1290,1990,2205,23750
48,149,970700,900,1270,1865,2605,2210,4950,3950,2170,12470
48,151,950300,505,960,2520,1630,1035,4230,450,2230,4980
48,151,950400,1720,1560,1440,800,,2130,920,3590,4725
48,153,950500,2005,1020,1855,2680,1425,3690,,,3320
48,153,950600,3695,1080,2150,1300,,5220,3010,865,6505
48,155,950100,895,240,510,595,925,1140,495,,3480
48,157,670101,1135,1610,4605,10700,6950,23010,13470,9155,48550
48,157,670102,,,,,,,,,
48,157,670200,1015,1700,6420,13695,4950,29850,18305,19440,15360
48,157,670300,180,1085,3605,5740,5000,7440,2950,2560,11880
48,157,670400,890,815,3370,7575,6350,20310,8040,15055,6180
48,157,670500,570,1540,3645,6580,1825,17640,3970,8770,9825
48,157,670601,1685,4015,7515,21215,5950,24630,9775,25505,29505
48,157,670602,,,,,,,,,
48,157,670700,230,685,2410,4500,5075,13620,8300,12620,9360
48,157,670800,1520,4420,10050,17820,8200,45420,25115,54495,29660
48,157,670901,1860,2640,7785,10860,6775,46710,31375,46920,33695
48,157,670902,925,1770,1965,4060,1125,17640,10145,23735,38825
48,157,671001,825,1440,5045,10845,4890,15985,5530,23435,32180
48,157,671002,1255,3810,5895,8960,8810,23450,7910,15300,9660
48,157,671100,555,5440,6705,11980,6525,17940,14230,16650,31045
48,157,671200,485,2390,4990,10180,6420,12450,11565,12055,5140
48,157,671300,810,3290,4800,2540,2475,10410,2150,10620,6000
48,157,671400,1815,6010,10470,13840,4950,26340,10905,18670,16020
48,157,671501,830,2070,8035,7860,6175,23910,16770,25060,10545
48,157,671502,,,,,,,,,
48,157,671601,1415,4530,2985,8240,8415,13320,11485,14985,11940
48,157,671602,900,1230,3440,2200,3175,5820,11270,9310,5220
48,157,671700,895,1820,6465,7185,3125,11880,15140,10370,5255
48,157,671800,,,,,,,,,
48,157,671900,645,1995,2835,6020,3350,10380,6150,6250,8000
48,157,672001,485,3250,11890,13500,3575,20910,6855,23850,11175
48,157,672002,1520,7220,5310,8440,4950,19350,7820,15325,9110
48,157,672100,1490,2060,2730,4660,2325,8430,2590,9000,7260
48,157,672200,665,2445,2505,2515,3075,6270,4100,9490,7140
48,157,672301,,,,,,,,,
48,157,672302,1645,3325,6495,9780,8950,26410,19940,16990,28190
48,157,672400,550,2020,11790,13220,1550,36270,6535,33735,22180
48,157,672500,400,1180,5115,9720,3550,27180,6715,19630,42260
48,157,672601,525,2610,12660,19675,6750,30475,16565,34920,35240
48,157,672602,200,2550,3165,7680,2300,16860,23065,24800,14490
48,157,672701,1050,7065,14115,16270,11940,37140,27325,40130,48685
48,157,672702,820,3485,12770,12030,2825,16620,16305,12490,39890
48,157,672800,350,4085,7245,8730,3825,25770,21075,27155,20610
48,157,672900,1200,5505,14130,44820,33690,95160,82230,149010,161680
48,157,673001,1460,4005,2475,8080,3625,22170,12715,23850,21775
48,157,673002,1375,4250,5610,5860,8650,21780,31640,21400,28870
48,157,673003,970,3780,8550,11320,10925,31710,29305,51035,39555
48,157,673101,6405,17505,19010,35510,28135,90270,72830,172430,234660
48,157,673102,2170,6370,8595,12750,9755,27015,31680,59370,75795
48,157,673200,785,1850,4845,7520,5275,17760,11215,31270,58415
48,157,673300,275,640,1950,3420,2600,10080,12100,22155,20380
48,157,673400,2095,6170,11230,24200,10800,31440,26250,57890,66785
48,157,673500,1175,1580,7940,14570,7775,24210,17210,22800,37660
48,157,673600,1485,2455,6855,11555,4375,19500,6355,18975,32715
48,157,673700,,,,,,,,,
48,157,673800,945,4250,6450,9720,4125,25560,18620,29050,32325
48,157,673901,2430,4215,6505,2800,4665,25080,22650,24260,17960
48,157,673902,1155,4200,5220,13000,5295,33780,21165,21380,35800
48,157,674000,1845,3830,4005,10280,6150,23550,23275,19035,10210
48,157,674100,1790,4460,5040,7100,4750,27060,7795,20745,10335
48,157,674200,1260,2830,3620,6220,2725,12240,6490,29925,8035
48,157,674300,600,3740,6870,9020,3575,27035,23760,22720,29985
48,157,674400,1240,3530,5265,12220,8600,33925,27820,44820,46980
48,157,674501,220,1175,3630,8815,5725,28230,23510,34765,15660
48,157,674502,1265,1960,4770,12010,14110,43465,46865,57945,73620
48,157,674601,,,,,,,,,
48,157,674602,865,5930,8220,4800,3100,19770,9940,31345,16175
48,157,674603,755,1690,7980,8660,5515,10590,11210,12465,19170
48,157,674604,505,2610,2190,2780,3500,10860,4385,20690,21470
48,157,674700,1950,3140,12795,12900,8075,31200,21780,31420,29840
48,157,674800,,,,,,,,,
48,157,674900,,,,,,,,,
48,157,675000,,,,,,,,,
48,157,675100,3495,8150,10290,9515,2605,27660,10315,13270,29595
48,157,675200,1475,5515,5220,6580,5125,13080,5905,14805,17135
48,157,675300,3010,6450,4245,6460,1525,10320,2625,13755,31550
48,157,675400,810,3430,5335,8335,4400,10380,4865,15640,22600
48,157,675500,2125,3790,17220,18880,11615,30870,29605,58835,51005
48,157,675600,925,2130,2270,7600,8485,17310,8980,14370,28840
48,157,675700,925,2260,4500,5310,3545,18420,12715,18040,34430
48,157,675800,180,600,2550,3320,2055,6480,5820,7680,10855
48,159,950100,,,,,,,,,
48,159,950200,,,,,,,,,
48,159,950300,1095,1185,1470,2220,1725,2160,1390,,15030
48,161,000100,1595,6540,5940,4480,1675,7650,8965,2925,21560
48,161,000200,,,,,,,,,
48,161,000300,,,,,,,,,
48,161,000400,605,1120,2490,2380,1700,2550,3545,1135,11475
48,161,000600,1050,2825,3630,4995,1675,4260,2760,4270,8395
48,161,000700,,,,,,,,,
48,161,000900,,,,,,,,,
48,163,950100,4035,5760,4355,3060,,4350,3800,13355,18555
48,163,950200,,,,,,,,,
48,163,950300,,,,,,,,,
48,165,950100,1880,910,5445,3460,1130,4110,1065,1435,1900
48,165,950200,,,,,,,,,
48,165,950300,,,,,,,,,
48,167,720100,915,1315,3360,5120,3225,8040,8100,13635,30060
48,167,720200,1070,1395,2820,7120,1025,11220,7070,8305,11455
48,167,720301,460,640,2670,1780,1425,2520,2140,4810,10720
48,167,720302,1495,3515,4020,10180,3400,17070,8820,35070,21835
48,167,720400,1135,3495,5275,7460,3725,10740,10970,17310,35425
48,167,720501,630,2490,2805,6600,1975,5040,9120,7325,19950
48,167,720502,1350,5895,9785,20990,4925,25380,23050,26670,41820
48,167,720503,865,6995,12810,21100,14700,26820,20265,47950,68470
48,167,720600,1650,5965,14815,10800,7200,32070,16850,58745,49540
48,167,720700,3355,8675,11325,10000,3450,27690,16385,30100,28350
48,167,720800,830,2025,3905,5620,2075,8100,5400,4815,13395
48,167,720900,1215,4165,5300,9060,5050,8040,6980,7315,17560
48,167,721000,165,515,1470,3240,975,2970,1320,6750,4590
48,167,721100,1520,4995,14640,22710,3800,24120,11170,16920,46465
48,167,721201,4095,15005,21075,23040,14470,39750,20640,38175,68535
48,167,721202,820,580,5475,8840,2500,6960,4160,6655,28035
48,167,721300,1755,3025,7080,5060,2450,7620,10900,7235,23415
48,167,721400,1800,4175,7780,8450,5600,12570,16660,21990,35795
48,167,721500,1145,3605,6820,11640,2325,16290,13950,22455,20320
48,167,721600,295,1140,1530,1740,950,4050,3985,2850,6060
48,167,721700,670,5490,9420,7050,6950,16080,6815,7700,54910
48,167,721800,1295,1535,4035,6180,1750,7920,7200,12980,27510
48,167,721900,,,,,,,,,
48,167,722001,2975,6500,1935,3980,3625,5670,4690,7810,24475
48,167,722002,1160,3070,3255,5580,1950,6540,2590,5260,3690
48,167,722100,,,,,,,,,
48,167,722200,,,,,,,,,
48,167,722300,2795,2850,3075,9520,3300,10620,5540,4275,4980
48,167,722600,905,2060,2730,1420,2200,1830,1790,1125,10440
48,167,722700,405,4125,3710,6320,2025,6030,1260,5175,9865
48,167,722800,,,,,,,,,
48,167,722900,,,,,,,,,
48,167,723000,,,,,,,,,
48,167,723100,,,,,,,,,
48,167,723200,,,,,,,,,
48,167,723300,1045,2240,7305,8180,5545,11970,9370,10980,9960
48,167,723400,725,3735,8370,9080,5025,19020,9995,13235,16855
48,167,723501,290,230,390,320,850,3840,1880,1170,2250
48,167,723502,1465,4100,4680,12360,3300,16500,18880,19840,40860
48,167,723600,1110,2200,4065,9980,3425,8510,8015,10560,6915
48,167,723700,220,1000,3195,1960,900,1710,4075,2875,5380
48,167,723800,655,2885,5105,6160,4755,8190,3430,10885,19565
48,167,723900,,,,,,,,,
48,167,724000,,,,,,,,,
48,167,724101,,,,,,,,,
48,167,724200,,,,,,,,,
48,167,724300,,,,,,,,,
48,167,724400,,,,,,,,,
48,167,724500,,,,,,,,,
48,167,724600,,,,,,,,,
48,167,724700,,,,,,,,,
48,167,724800,,,,,,,,,
48,167,724900,,,,,,,,,
48,167,725000,,,,,,,,,
48,167,725100,,,,,,,,,
48,167,725200,,,,,,,,,
48,167,725300,,,,,,,,,
48,167,725400,,,,,,,,,
48,167,725500,,,,,,,,,
48,167,725600,,,,,,,,,
48,167,725700,,,,,,,,,
48,167,725800,1355,3210,6120,1640,1100,3750,2090,3075,7990
48,167,725900,,,,,,,,,
48,167,726000,270,590,2415,4500,700,2160,1320,2240,5690
48,167,726100,595,530,545,2860,1575,7080,2800,5025,20375
48,167,726200,865,1500,2380,2640,2500,3420,630,1855,13040
48,167,990000,,,,,,,,,
48,169,950100,,,,,,,,,
48,171,950100,,,,,,,,,
48,171,950200,500,310,2460,5880,4550,9690,2375,7565,11040
48,171,950300,4820,6520,4930,6635,4825,5970,4425,1755,9545
48,171,950400,,,,,,,,,
48,171,950500,,,,,,,,,
48,173,950100,505,570,795,1000,570,1920,2245,815,1740
48,175,960100,1290,720,1230,4260,2725,11610,8530,8495,9330
48,175,960200,860,640,2055,880,585,6150,6315,3370,6535
48,177,000100,1915,2515,3925,5580,1800,3000,2435,2680,7770
48,177,000200,1150,4220,5780,4760,3050,2880,2240,3240,21945
48,177,000300,,,,,,,,,
48,177,000400,,,,,,,,,
48,177,000500,2300,710,810,1920,1050,5550,2975,6245,11770
48,177,000600,410,1050,3210,3200,400,3870,940,3005,12990
48,179,950100,1310,2135,2190,2160,900,2670,1265,3530,9465
48,179,950300,,,,,,,,,
48,179,950400,,,,,,,,,
48,179,950500,,,,,,,,,
48,179,950600,,,,,,,,,
48,179,950700,,,,,,,,,
48,179,950800,,,,,,,,,
48,181,000101,930,2380,5165,8310,3725,6990,1680,5015,18110
48,181,000102,,,,,,,,,
48,181,000200,,,,,,,,,
48,181,000302,1630,3515,5395,7130,2525,2770,2280,2785,13265
48,181,000303,500,1670,1965,4500,4285,9000,8395,6165,9965
48,181,000304,865,910,1770,1420,1800,5790,1900,9295,25995
48,181,000400,,,,,,,,,
48,181,000501,,,,,,,,,
48,181,000502,760,685,1370,1660,1050,390,,,5145
48,181,000600,,,,,,,,,
48,181,000700,1510,5895,3055,3780,1000,2340,1545,4730,8280
48,181,000800,,,,,,,,,
48,181,000901,,,,,,,,,
48,181,000902,,,,,,,,,
48,181,001101,1650,4130,7725,6080,600,1680,1970,3330,7470
48,181,001102,1825,2490,4605,7960,9175,12510,7995,4005,29135
48,181,001200,,,,,,,,,
48,181,001300,,,,,,,,,
48,181,001400,,,,,,,,,
48,181,001500,2740,5250,9280,4860,5400,6090,4095,7490,22280
48,181,001700,2380,4830,7655,2040,1975,3960,2835,4035,7620
48,181,001801,1300,5265,9490,8050,4075,5690,3500,13055,19595
48,181,001802,810,1080,2520,5160,1975,10590,7115,10260,39945
48,181,001803,1100,1300,2415,5715,2135,8190,10380,16125,18810
48,181,001900,3145,4890,7120,10830,5400,17700,12320,27095,51930
48,181,002000,,,,,,,,,
48,183,000200,,,,,,,,,
48,183,000300,5390,4890,5865,5440,,3870,3780,1755,16370
48,183,000401,2420,3170,4115,4120,2650,3510,2240,2835,7290
48,183,000402,,,,,,,,,
48,183,000501,3015,6125,8280,6380,1750,4050,5190,7305,14225
48,183,000502,3565,3845,8295,3900,1960,3720,5295,2930,14160
48,183,000600,2910,8120,13770,11720,3225,12755,2135,4740,20540
48,183,000700,,,,,,,,,
48,183,000800,1735,8050,10530,13900,2725,6840,4685,4090,21290
48,183,000900,,,,,,,,,
48,183,001000,,,,,,,,,
48,183,001100,,,,,,,,,
48,183,001200,,,,,,,,,
48,183,001300,,,,,,,,,
48,183,001400,1435,3635,6705,4300,900,3600,1160,5415,3925
48,183,001500,,,,,,,,,
48,183,010100,1810,6495,11670,12510,7450,7830,2105,3440,22740
48,183,010200,3315,4770,5410,6985,8575,14610,2920,6730,36645
48,183,010301,,,,,,,,,
48,183,010302,,,,,,,,,
48,183,010400,2265,5950,6945,11040,2890,16560,4420,7800,19295
48,183,010500,775,1660,7515,8040,4150,10650,1520,2515,10035
48,183,010600,4415,4340,5430,9320,3100,9330,3750,4660,6720
48,183,010700,,,,,,,,,
48,183,980000,,,,,,,,,
48,185,180101,1740,3120,4515,3180,3025,1770,6275,3645,11580
48,185,180102,490,1580,1635,1720,1725,4860,4945,9135,36925
48,185,180200,4460,4530,2550,4825,1355,4890,4020,4665,21110
48,185,180301,755,1180,4200,6340,6540,10740,8665,16000,22345
48,185,180302,310,585,510,820,,9000,5145,19610,20665
48,185,180400,,,,,,,,,
48,187,210100,3890,3150,3435,5040,5150,4770,1275,1310,9820
48,187,210200,3340,5125,2115,2660,1600,6990,3070,4275,6030
48,187,210300,,,,,,,,,
48,187,210400,,,,,,,,,
48,187,210504,2500,5285,6285,6520,1900,9150,3320,12485,14070
48,187,210505,215,3655,5390,9240,1525,11070,3625,5750,6300
48,187,210506,235,1920,6285,2620,2700,2880,1690,4050,11750
48,187,210507,680,4725,9100,5850,1475,6750,5070,15055,27485
48,187,210508,1475,2195,3780,4600,2050,2340,1950,4175,5460
48,187,210603,505,490,2295,3460,1275,2220,3110,4135,2400
48,187,210604,1000,3465,9210,11700,7695,23015,20465,27725,26360
48,187,210606,365,1265,3720,9675,2225,2790,6410,1815,8895
48,187,210607,2250,6595,9995,6315,4525,18090,2700,17505,35605
48,187,210608,355,2405,8260,6280,700,3840,3960,4680,12210
48,187,210705,590,1380,3150,4660,800,3785,3580,6155,5300
48,187,210706,1880,4660,6410,6120,5900,10890,2815,4800,3260
48,187,210707,1075,3000,4290,6500,4225,16080,5850,10285,15320
48,187,210708,680,4510,3700,8710,6350,10480,9095,14845,12675
48,187,210709,1175,3595,4290,8800,1325,9300,5395,8490,7170
48,187,210710,1130,1510,5135,4450,1525,7500,9770,7020,6070
48,187,210711,480,400,3360,6680,3075,10730,5245,9245,7350
